gamepk,inning,half,battingteamid,runs,hits,errors,leftonbase,cummulative_score,batting_team_score,batting_team_scores,score_difference
776162,6,1,147,0.0,0,0,0,6.0,6,6.0,6.0
776162,7,0,110,0.0,0,0,0,0.0,0,0.0,-6.0
776162,7,1,147,0.0,0,0,0,6.0,6,6.0,6.0
776162,8,0,110,1.0,1,0,0,1.0,0,0.0,-6.0
776162,8,1,147,0.0,1,0,0,6.0,6,6.0,5.0
776162,9,0,110,0.0,0,0,0,1.0,1,1.0,-5.0
776162,9,1,147,,0,0,0,,6,6.0,5.0
776164,1,0,138,0.0,1,0,2,0.0,0,0.0,0.0
776164,1,1,112,1.0,1,0,0,1.0,0,0.0,0.0
776164,2,0,138,0.0,0,0,0,0.0,0,0.0,-1.0
776164,2,1,112,0.0,1,0,1,1.0,1,1.0,1.0
776164,3,0,138,0.0,0,0,0,0.0,0,0.0,-1.0
776164,3,1,112,0.0,1,0,1,1.0,1,1.0,1.0
776164,4,0,138,1.0,1,0,0,1.0,0,0.0,-1.0
776164,4,1,112,0.0,1,0,1,1.0,1,1.0,0.0
776164,5,0,138,0.0,0,0,1,1.0,1,1.0,0.0
776164,5,1,112,2.0,2,0,1,3.0,1,1.0,0.0
776164,6,0,138,0.0,1,0,0,1.0,1,1.0,-2.0
776164,6,1,112,1.0,1,0,0,4.0,3,3.0,2.0
776164,7,0,138,2.0,2,0,0,3.0,1,1.0,-3.0
776164,7,1,112,1.0,1,0,1,5.0,4,4.0,1.0
776164,8,0,138,0.0,0,0,0,3.0,3,3.0,-2.0
776164,8,1,112,2.0,2,0,2,7.0,5,5.0,2.0
776164,9,0,138,0.0,2,0,3,3.0,3,3.0,-4.0
776164,9,1,112,,0,0,0,,7,7.0,4.0
776159,1,0,139,0.0,2,0,2,0.0,0,0.0,0.0
776159,1,1,141,0.0,0,0,0,0.0,0,0.0,0.0
776159,2,0,139,0.0,0,1,0,0.0,0,0.0,0.0
776159,2,1,141,3.0,3,0,1,3.0,0,0.0,0.0
776159,3,0,139,0.0,1,0,3,0.0,0,0.0,-3.0
776159,3,1,141,0.0,0,1,0,3.0,3,3.0,3.0
776159,4,0,139,0.0,1,0,1,0.0,0,0.0,-3.0
776159,4,1,141,0.0,0,0,0,3.0,3,3.0,3.0
776159,5,0,139,0.0,1,0,1,0.0,0,0.0,-3.0
776159,5,1,141,1.0,2,0,1,4.0,3,3.0,3.0
776159,6,0,139,1.0,1,0,1,1.0,0,0.0,-4.0
776159,6,1,141,0.0,0,0,0,4.0,4,4.0,3.0
776159,7,0,139,0.0,0,0,0,1.0,1,1.0,-3.0
776159,7,1,141,1.0,2,0,1,5.0,4,4.0,3.0
776159,8,0,139,0.0,1,0,0,1.0,1,1.0,-4.0
776159,8,1,141,0.0,0,0,0,5.0,5,5.0,4.0
776159,9,0,139,0.0,0,0,1,1.0,1,1.0,-4.0
776159,9,1,141,,0,0,0,,5,5.0,4.0
776146,1,0,115,1.0,1,0,0,1.0,0,0.0,0.0
776146,1,1,137,0.0,0,0,0,0.0,0,0.0,-1.0
776146,2,0,115,1.0,1,0,0,2.0,1,1.0,1.0
776146,2,1,137,3.0,2,0,0,3.0,0,0.0,-2.0
776146,3,0,115,0.0,1,0,1,2.0,2,2.0,-1.0
776146,3,1,137,0.0,0,0,0,3.0,3,3.0,1.0
776146,4,0,115,0.0,1,0,1,2.0,2,2.0,-1.0
776146,4,1,137,0.0,0,1,0,3.0,3,3.0,1.0
776146,5,0,115,0.0,1,0,2,2.0,2,2.0,-1.0
776146,5,1,137,0.0,0,0,0,3.0,3,3.0,1.0
776146,6,0,115,0.0,0,0,0,2.0,2,2.0,-1.0
776146,6,1,137,0.0,1,0,1,3.0,3,3.0,1.0
776146,7,0,115,0.0,0,0,0,2.0,2,2.0,-1.0
776146,7,1,137,0.0,0,0,0,3.0,3,3.0,1.0
776146,8,0,115,0.0,0,0,0,2.0,2,2.0,-1.0
776146,8,1,137,1.0,1,0,1,4.0,3,3.0,1.0
776146,9,0,115,1.0,2,0,3,3.0,2,2.0,-2.0
776146,9,1,137,,0,0,0,,4,4.0,1.0
776160,1,0,145,0.0,0,0,0,0.0,0,0.0,0.0
776160,1,1,120,0.0,1,0,0,0.0,0,0.0,0.0
776160,2,0,145,0.0,1,0,0,0.0,0,0.0,0.0
776160,2,1,120,0.0,1,0,1,0.0,0,0.0,0.0
776160,3,0,145,0.0,1,0,1,0.0,0,0.0,0.0
776160,3,1,120,0.0,0,0,0,0.0,0,0.0,0.0
776160,4,0,145,4.0,3,2,0,4.0,0,0.0,0.0
776160,4,1,120,2.0,1,0,1,2.0,0,0.0,-4.0
776160,5,0,145,0.0,0,0,0,4.0,4,4.0,2.0
776160,5,1,120,0.0,0,0,0,2.0,2,2.0,-2.0
776160,6,0,145,0.0,1,0,1,4.0,4,4.0,2.0
776160,6,1,120,0.0,1,0,2,2.0,2,2.0,-2.0
776160,7,0,145,0.0,0,0,0,4.0,4,4.0,2.0
776160,7,1,120,3.0,4,0,2,5.0,2,2.0,-2.0
776160,8,0,145,0.0,2,0,1,4.0,4,4.0,-1.0
776160,8,1,120,1.0,1,0,2,6.0,5,5.0,1.0
776160,9,0,145,1.0,3,0,2,5.0,4,4.0,-2.0
776160,9,1,120,,0,0,0,,6,6.0,1.0
776157,1,0,116,0.0,1,0,1,0.0,0,0.0,0.0
776157,1,1,111,0.0,1,0,1,0.0,0,0.0,0.0
776157,2,0,116,0.0,0,0,0,0.0,0,0.0,0.0
776157,2,1,111,1.0,3,0,2,1.0,0,0.0,0.0
776157,3,0,116,0.0,0,0,0,0.0,0,0.0,-1.0
776157,3,1,111,0.0,0,0,0,1.0,1,1.0,1.0
776157,4,0,116,0.0,0,0,0,0.0,0,0.0,-1.0
776157,4,1,111,0.0,1,0,1,1.0,1,1.0,1.0
776157,5,0,116,2.0,3,0,2,2.0,0,0.0,-1.0
776157,5,1,111,0.0,0,0,0,1.0,1,1.0,-1.0
776157,6,0,116,0.0,1,0,0,2.0,2,2.0,1.0
776157,6,1,111,0.0,1,0,1,1.0,1,1.0,-1.0
776157,7,0,116,0.0,0,0,1,2.0,2,2.0,1.0
776157,7,1,111,0.0,1,0,1,1.0,1,1.0,-1.0
776157,8,0,116,0.0,0,0,0,2.0,2,2.0,1.0
776157,8,1,111,0.0,0,0,0,1.0,1,1.0,-1.0
776157,9,0,116,0.0,1,0,2,2.0,2,2.0,1.0
776157,9,1,111,0.0,0,0,0,1.0,1,1.0,-1.0
776161,1,0,121,1.0,2,0,2,1.0,0,0.0,0.0
776161,1,1,146,0.0,0,0,0,0.0,0,0.0,-1.0
776161,2,0,121,0.0,0,0,0,1.0,1,1.0,1.0
776161,2,1,146,0.0,0,0,0,0.0,0,0.0,-1.0
776161,3,0,121,1.0,1,0,0,2.0,1,1.0,1.0
776161,3,1,146,0.0,1,0,2,0.0,0,0.0,-2.0
776161,4,0,121,0.0,0,0,1,2.0,2,2.0,2.0
776161,4,1,146,0.0,0,0,0,0.0,0,0.0,-2.0
776161,5,0,121,0.0,0,0,0,2.0,2,2.0,2.0
776161,5,1,146,0.0,0,0,2,0.0,0,0.0,-2.0
776161,6,0,121,1.0,1,0,1,3.0,2,2.0,2.0
776161,6,1,146,0.0,0,0,0,0.0,0,0.0,-3.0
776161,7,0,121,0.0,1,0,2,3.0,3,3.0,3.0
776161,7,1,146,0.0,0,0,0,0.0,0,0.0,-3.0
776161,8,0,121,0.0,0,0,0,3.0,3,3.0,3.0
776161,8,1,146,0.0,0,0,0,0.0,0,0.0,-3.0
776161,9,0,121,2.0,3,0,3,5.0,3,3.0,3.0
776161,9,1,146,0.0,0,0,1,0.0,0,0.0,-5.0
776163,1,0,142,1.0,3,0,2,1.0,0,0.0,0.0
776163,1,1,143,0.0,0,0,0,0.0,0,0.0,-1.0
776163,2,0,142,0.0,0,0,0,1.0,1,1.0,1.0
776163,2,1,143,0.0,1,0,1,0.0,0,0.0,-1.0
776163,3,0,142,0.0,1,0,0,1.0,1,1.0,1.0
776163,3,1,143,0.0,0,0,0,0.0,0,0.0,-1.0
776163,4,0,142,1.0,2,1,1,2.0,1,1.0,1.0
776163,4,1,143,0.0,1,0,2,0.0,0,0.0,-2.0
776163,5,0,142,1.0,3,0,1,3.0,2,2.0,2.0
776163,5,1,143,0.0,1,0,0,0.0,0,0.0,-3.0
776163,6,0,142,0.0,0,0,0,3.0,3,3.0,3.0
776163,6,1,143,0.0,0,0,0,0.0,0,0.0,-3.0
776163,7,0,142,2.0,2,0,1,5.0,3,3.0,3.0
776163,7,1,143,0.0,2,0,2,0.0,0,0.0,-5.0
776163,8,0,142,0.0,0,0,0,5.0,5,5.0,5.0
776163,8,1,143,0.0,0,0,0,0.0,0,0.0,-5.0
776163,9,0,142,0.0,0,0,1,5.0,5,5.0,5.0
776163,9,1,143,0.0,2,0,2,0.0,0,0.0,-5.0
776158,1,0,140,1.0,2,0,1,1.0,0,0.0,0.0
776158,1,1,114,2.0,2,0,0,2.0,0,0.0,-1.0
776158,2,0,140,0.0,0,0,0,1.0,1,1.0,-1.0
776158,2,1,114,0.0,0,0,0,2.0,2,2.0,1.0
776158,3,0,140,0.0,0,0,0,1.0,1,1.0,-1.0
776158,3,1,114,0.0,1,0,0,2.0,2,2.0,1.0
776158,4,0,140,1.0,1,0,0,2.0,1,1.0,-1.0
776158,4,1,114,0.0,1,0,0,2.0,2,2.0,0.0
776158,5,0,140,0.0,0,0,0,2.0,2,2.0,0.0
776158,5,1,114,0.0,1,0,1,2.0,2,2.0,0.0
776158,6,0,140,0.0,1,0,1,2.0,2,2.0,0.0
776158,6,1,114,0.0,0,0,0,2.0,2,2.0,0.0
776158,7,0,140,0.0,1,0,1,2.0,2,2.0,0.0
776158,7,1,114,0.0,0,0,0,2.0,2,2.0,0.0
776158,8,0,140,0.0,1,0,1,2.0,2,2.0,0.0
776158,8,1,114,0.0,0,0,1,2.0,2,2.0,0.0
776158,9,0,140,0.0,0,0,0,2.0,2,2.0,0.0
776158,9,1,114,1.0,1,0,3,3.0,2,2.0,0.0
776156,1,0,134,0.0,0,0,0,0.0,0,0.0,0.0
776156,1,1,144,0.0,0,0,0,0.0,0,0.0,0.0
776156,2,0,134,0.0,2,0,2,0.0,0,0.0,0.0
776156,2,1,144,1.0,2,0,1,1.0,0,0.0,0.0
776156,3,0,134,1.0,2,0,0,1.0,0,0.0,-1.0
776156,3,1,144,0.0,0,0,0,1.0,1,1.0,0.0
776156,4,0,134,0.0,0,0,0,1.0,1,1.0,0.0
776156,4,1,144,0.0,2,0,2,1.0,1,1.0,0.0
776156,5,0,134,0.0,1,0,2,1.0,1,1.0,0.0
776156,5,1,144,0.0,0,0,0,1.0,1,1.0,0.0
776156,6,0,134,2.0,3,0,2,3.0,1,1.0,0.0
776156,6,1,144,0.0,0,0,0,1.0,1,1.0,-2.0
776156,7,0,134,0.0,1,0,2,3.0,3,3.0,2.0
776156,7,1,144,0.0,0,0,0,1.0,1,1.0,-2.0
776156,8,0,134,0.0,0,0,0,3.0,3,3.0,2.0
776156,8,1,144,0.0,0,0,0,1.0,1,1.0,-2.0
776156,9,0,134,0.0,1,0,2,3.0,3,3.0,2.0
776156,9,1,144,0.0,1,0,1,1.0,1,1.0,-2.0
776153,1,0,113,0.0,1,0,2,0.0,0,0.0,0.0
776153,1,1,158,0.0,1,0,1,0.0,0,0.0,0.0
776153,2,0,113,0.0,1,0,2,0.0,0,0.0,0.0
776153,2,1,158,0.0,0,0,0,0.0,0,0.0,0.0
776153,3,0,113,6.0,4,0,1,6.0,0,0.0,0.0
776153,3,1,158,2.0,3,2,1,2.0,0,0.0,-6.0
776153,4,0,113,0.0,1,1,2,6.0,6,6.0,4.0
776153,4,1,158,0.0,0,0,0,2.0,2,2.0,-4.0
776153,5,0,113,0.0,0,0,1,6.0,6,6.0,4.0
776153,5,1,158,0.0,0,0,0,2.0,2,2.0,-4.0
776153,6,0,113,1.0,1,0,0,7.0,6,6.0,4.0
776153,6,1,158,2.0,2,0,3,4.0,2,2.0,-5.0
776153,7,0,113,0.0,1,0,1,7.0,7,7.0,3.0
776153,7,1,158,0.0,0,0,1,4.0,4,4.0,-3.0
776153,8,0,113,0.0,0,0,1,7.0,7,7.0,3.0
776153,8,1,158,0.0,1,0,1,4.0,4,4.0,-3.0
776153,9,0,113,0.0,1,0,2,7.0,7,7.0,3.0
776153,9,1,158,0.0,0,0,0,4.0,4,4.0,-3.0
776152,1,0,109,0.0,1,0,2,0.0,0,0.0,0.0
776152,1,1,135,3.0,3,0,0,3.0,0,0.0,0.0
776152,2,0,109,0.0,0,0,0,0.0,0,0.0,-3.0
776152,2,1,135,2.0,2,0,1,5.0,3,3.0,3.0
776152,3,0,109,0.0,0,0,3,0.0,0,0.0,-5.0
776152,3,1,135,0.0,0,0,0,5.0,5,5.0,5.0
776152,4,0,109,0.0,2,0,1,0.0,0,0.0,-5.0
776152,4,1,135,0.0,1,0,1,5.0,5,5.0,5.0
776152,5,0,109,1.0,1,0,0,1.0,0,0.0,-5.0
776152,5,1,135,0.0,0,0,0,5.0,5,5.0,4.0
776152,6,0,109,0.0,0,0,0,1.0,1,1.0,-4.0
776152,6,1,135,0.0,0,0,0,5.0,5,5.0,4.0
776152,7,0,109,0.0,0,0,0,1.0,1,1.0,-4.0
776152,7,1,135,0.0,1,0,2,5.0,5,5.0,4.0
776152,8,0,109,0.0,1,0,1,1.0,1,1.0,-4.0
776152,8,1,135,0.0,0,0,0,5.0,5,5.0,4.0
776152,9,0,109,0.0,0,0,0,1.0,1,1.0,-4.0
776152,9,1,135,,0,0,0,,5,5.0,4.0
776155,1,0,117,0.0,1,0,0,0.0,0,0.0,0.0
776155,1,1,108,0.0,0,0,2,0.0,0,0.0,0.0
776155,2,0,117,2.0,2,0,0,2.0,0,0.0,0.0
776155,2,1,108,0.0,0,0,2,0.0,0,0.0,-2.0
776155,3,0,117,0.0,0,0,0,2.0,2,2.0,2.0
776155,3,1,108,0.0,1,0,0,0.0,0,0.0,-2.0
776155,4,0,117,3.0,2,0,0,5.0,2,2.0,2.0
776155,4,1,108,0.0,0,0,0,0.0,0,0.0,-5.0
776155,5,0,117,0.0,0,0,0,5.0,5,5.0,5.0
776155,5,1,108,0.0,0,0,0,0.0,0,0.0,-5.0
776155,6,0,117,0.0,0,0,0,5.0,5,5.0,5.0
776155,6,1,108,1.0,2,0,2,1.0,0,0.0,-5.0
776155,7,0,117,0.0,0,0,0,5.0,5,5.0,4.0
776155,7,1,108,0.0,0,0,0,1.0,1,1.0,-4.0
776155,8,0,117,0.0,0,0,0,5.0,5,5.0,4.0
776155,8,1,108,0.0,0,0,0,1.0,1,1.0,-4.0
776155,9,0,117,1.0,2,0,1,6.0,5,5.0,4.0
776155,9,1,108,0.0,0,0,0,1.0,1,1.0,-5.0
776150,1,0,119,0.0,1,0,1,0.0,0,0.0,0.0
776150,1,1,136,0.0,1,0,2,0.0,0,0.0,0.0
776150,2,0,119,0.0,0,0,0,0.0,0,0.0,0.0
776150,2,1,136,0.0,2,0,2,0.0,0,0.0,0.0
776150,3,0,119,0.0,1,0,1,0.0,0,0.0,0.0
776150,3,1,136,0.0,0,0,0,0.0,0,0.0,0.0
776150,4,0,119,0.0,0,0,0,0.0,0,0.0,0.0
776150,4,1,136,0.0,1,0,2,0.0,0,0.0,0.0
776150,5,0,119,2.0,2,0,0,2.0,0,0.0,0.0
776150,5,1,136,3.0,3,0,0,3.0,0,0.0,-2.0
776150,6,0,119,0.0,0,0,0,2.0,2,2.0,-1.0
776150,6,1,136,0.0,0,0,0,3.0,3,3.0,1.0
776150,7,0,119,1.0,2,0,1,3.0,2,2.0,-1.0
776150,7,1,136,0.0,1,0,1,3.0,3,3.0,0.0
776150,8,0,119,0.0,0,0,1,3.0,3,3.0,0.0
776150,8,1,136,0.0,0,0,0,3.0,3,3.0,0.0
776150,9,0,119,2.0,1,0,1,5.0,3,3.0,0.0
776150,9,1,136,0.0,0,0,0,3.0,3,3.0,-2.0
776154,1,0,118,1.0,2,0,1,1.0,0,0.0,0.0
776154,1,1,133,0.0,1,1,1,0.0,0,0.0,-1.0
776154,2,0,118,0.0,0,0,0,1.0,1,1.0,1.0
776154,2,1,133,0.0,0,0,0,0.0,0,0.0,-1.0
776154,3,0,118,0.0,0,0,0,1.0,1,1.0,1.0
776154,3,1,133,0.0,0,1,0,0.0,0,0.0,-1.0
776154,4,0,118,0.0,0,0,2,1.0,1,1.0,1.0
776154,4,1,133,0.0,0,0,1,0.0,0,0.0,-1.0
776154,5,0,118,2.0,3,0,1,3.0,1,1.0,1.0
776154,5,1,133,0.0,0,0,0,0.0,0,0.0,-3.0
776154,6,0,118,0.0,0,0,1,3.0,3,3.0,3.0
776154,6,1,133,0.0,1,0,2,0.0,0,0.0,-3.0
776154,7,0,118,0.0,0,0,1,3.0,3,3.0,3.0
776154,7,1,133,1.0,2,0,1,1.0,0,0.0,-3.0
776154,8,0,118,0.0,1,0,2,3.0,3,3.0,2.0
776154,8,1,133,1.0,2,0,0,2.0,1,1.0,-2.0
776154,9,0,118,1.0,2,0,0,4.0,3,3.0,1.0
776154,9,1,133,0.0,0,0,1,2.0,2,2.0,-2.0
776151,1,0,116,0.0,0,0,0,0.0,0,0.0,0.0
776151,1,1,111,1.0,2,0,1,1.0,0,0.0,0.0
776151,2,0,116,0.0,1,0,1,0.0,0,0.0,-1.0
776151,2,1,111,0.0,1,0,2,1.0,1,1.0,1.0
776151,3,0,116,0.0,2,0,1,0.0,0,0.0,-1.0
776151,3,1,111,0.0,1,0,1,1.0,1,1.0,1.0
776151,4,0,116,3.0,3,0,1,3.0,0,0.0,-1.0
776151,4,1,111,3.0,3,1,1,4.0,1,1.0,-2.0
776151,5,0,116,0.0,1,0,0,3.0,3,3.0,-1.0
776151,5,1,111,0.0,0,0,3,4.0,4,4.0,1.0
776151,6,0,116,0.0,0,0,0,3.0,3,3.0,-1.0
776151,6,1,111,0.0,0,0,0,4.0,4,4.0,1.0
776151,7,0,116,0.0,1,0,2,3.0,3,3.0,-1.0
776151,7,1,111,0.0,0,0,1,4.0,4,4.0,1.0
776151,8,0,116,0.0,0,0,0,3.0,3,3.0,-1.0
776151,8,1,111,0.0,0,0,0,4.0,4,4.0,1.0
776151,9,0,116,0.0,1,0,2,3.0,3,3.0,-1.0
776151,9,1,111,,0,0,0,,4,4.0,1.0
776138,1,0,118,0.0,1,0,2,0.0,0,0.0,0.0
776138,1,1,133,0.0,0,0,1,0.0,0,0.0,0.0
776138,2,0,118,1.0,2,0,2,1.0,0,0.0,0.0
776138,2,1,133,0.0,0,0,0,0.0,0,0.0,-1.0
776138,3,0,118,0.0,0,0,1,1.0,1,1.0,1.0
776138,3,1,133,0.0,0,0,0,0.0,0,0.0,-1.0
776138,4,0,118,2.0,3,0,1,3.0,1,1.0,1.0
776138,4,1,133,0.0,1,1,1,0.0,0,0.0,-3.0
776138,5,0,118,1.0,3,0,2,4.0,3,3.0,3.0
776138,5,1,133,0.0,3,0,3,0.0,0,0.0,-4.0
776138,6,0,118,0.0,1,0,1,4.0,4,4.0,4.0
776138,6,1,133,0.0,0,0,0,0.0,0,0.0,-4.0
776138,7,0,118,4.0,3,0,1,8.0,4,4.0,4.0
776138,7,1,133,0.0,0,1,0,0.0,0,0.0,-8.0
776138,8,0,118,1.0,1,0,0,9.0,8,8.0,8.0
776138,8,1,133,2.0,2,0,1,2.0,0,0.0,-9.0
776138,9,0,118,0.0,1,0,1,9.0,9,9.0,7.0
776138,9,1,133,0.0,1,0,2,2.0,2,2.0,-7.0
776137,1,0,115,0.0,0,0,0,0.0,0,0.0,0.0
776137,1,1,137,1.0,1,0,0,1.0,0,0.0,0.0
776137,2,0,115,0.0,1,0,1,0.0,0,0.0,-1.0
776137,2,1,137,0.0,1,0,0,1.0,1,1.0,1.0
776137,3,0,115,0.0,0,0,0,0.0,0,0.0,-1.0
776137,3,1,137,0.0,0,0,1,1.0,1,1.0,1.0
776137,4,0,115,0.0,0,0,0,0.0,0,0.0,-1.0
776137,4,1,137,1.0,3,0,2,2.0,1,1.0,1.0
776137,5,0,115,0.0,2,0,2,0.0,0,0.0,-2.0
776137,5,1,137,0.0,0,0,0,2.0,2,2.0,2.0
776137,6,0,115,0.0,1,0,0,0.0,0,0.0,-2.0
776137,6,1,137,0.0,0,0,0,2.0,2,2.0,2.0
776137,7,0,115,0.0,1,0,2,0.0,0,0.0,-2.0
776137,7,1,137,0.0,1,0,2,2.0,2,2.0,2.0
776137,8,0,115,0.0,0,1,0,0.0,0,0.0,-2.0
776137,8,1,137,2.0,1,0,1,4.0,2,2.0,2.0
776137,9,0,115,0.0,0,0,0,0.0,0,0.0,-4.0
776137,9,1,137,,0,0,0,,4,4.0,4.0
776141,1,0,142,0.0,1,0,0,0.0,0,0.0,0.0
776141,1,1,143,0.0,0,0,0,0.0,0,0.0,0.0
776141,2,0,142,0.0,0,0,0,0.0,0,0.0,0.0
776141,2,1,143,0.0,0,0,0,0.0,0,0.0,0.0
776141,3,0,142,0.0,0,0,0,0.0,0,0.0,0.0
776141,3,1,143,0.0,1,0,1,0.0,0,0.0,0.0
776141,4,0,142,0.0,1,0,1,0.0,0,0.0,0.0
776141,4,1,143,0.0,0,0,0,0.0,0,0.0,0.0
776141,5,0,142,0.0,0,0,0,0.0,0,0.0,0.0
776141,5,1,143,0.0,0,0,0,0.0,0,0.0,0.0
776141,6,0,142,1.0,1,0,1,1.0,0,0.0,0.0
776141,6,1,143,0.0,0,0,0,0.0,0,0.0,-1.0
776141,7,0,142,0.0,1,0,3,1.0,1,1.0,1.0
776141,7,1,143,0.0,1,0,2,0.0,0,0.0,-1.0
776141,8,0,142,0.0,0,0,1,1.0,1,1.0,1.0
776141,8,1,143,1.0,1,0,0,1.0,0,0.0,-1.0
776141,9,0,142,0.0,1,0,1,1.0,1,1.0,0.0
776141,9,1,143,0.0,0,0,0,1.0,1,1.0,0.0
776141,10,0,142,0.0,0,0,1,1.0,1,1.0,0.0
776141,10,1,143,1.0,0,0,0,2.0,1,1.0,0.0
776143,1,0,145,2.0,1,0,0,2.0,0,0.0,0.0
776143,1,1,120,0.0,0,0,0,0.0,0,0.0,-2.0
776143,2,0,145,0.0,1,0,1,2.0,2,2.0,2.0
776143,2,1,120,0.0,0,0,0,0.0,0,0.0,-2.0
776143,3,0,145,0.0,0,0,0,2.0,2,2.0,2.0
776143,3,1,120,0.0,0,0,0,0.0,0,0.0,-2.0
776143,4,0,145,3.0,3,0,1,5.0,2,2.0,2.0
776143,4,1,120,0.0,0,0,0,0.0,0,0.0,-5.0
776143,5,0,145,2.0,3,0,2,7.0,5,5.0,5.0
776143,5,1,120,0.0,0,0,0,0.0,0,0.0,-7.0
776143,6,0,145,0.0,1,0,1,7.0,7,7.0,7.0
776143,6,1,120,0.0,1,0,1,0.0,0,0.0,-7.0
776143,7,0,145,0.0,0,0,0,7.0,7,7.0,7.0
776143,7,1,120,0.0,0,0,0,0.0,0,0.0,-7.0
776143,8,0,145,1.0,1,0,0,8.0,7,7.0,7.0
776143,8,1,120,0.0,0,0,0,0.0,0,0.0,-8.0
776143,9,0,145,0.0,0,0,0,8.0,8,8.0,8.0
776143,9,1,120,0.0,0,0,0,0.0,0,0.0,-8.0
776140,1,0,110,0.0,0,0,0,0.0,0,0.0,0.0
776140,1,1,147,1.0,1,0,0,1.0,0,0.0,0.0
776140,2,0,110,0.0,0,0,0,0.0,0,0.0,-1.0
776140,2,1,147,0.0,1,0,1,1.0,1,1.0,1.0
776140,3,0,110,0.0,0,0,0,0.0,0,0.0,-1.0
776140,3,1,147,0.0,0,0,0,1.0,1,1.0,1.0
776140,4,0,110,2.0,3,0,1,2.0,0,0.0,-1.0
776140,4,1,147,1.0,3,0,2,2.0,1,1.0,-1.0
776140,5,0,110,0.0,0,0,1,2.0,2,2.0,0.0
776140,5,1,147,0.0,0,0,1,2.0,2,2.0,0.0
776140,6,0,110,0.0,1,0,2,2.0,2,2.0,0.0
776140,6,1,147,0.0,0,0,1,2.0,2,2.0,0.0
776140,7,0,110,0.0,0,0,0,2.0,2,2.0,0.0
776140,7,1,147,0.0,0,0,0,2.0,2,2.0,0.0
776140,8,0,110,0.0,1,0,1,2.0,2,2.0,0.0
776140,8,1,147,1.0,1,0,0,3.0,2,2.0,0.0
776140,9,0,110,0.0,0,0,1,2.0,2,2.0,-1.0
776140,9,1,147,,0,1,0,,3,3.0,1.0
776135,1,0,117,1.0,2,0,3,1.0,0,0.0,0.0
776135,1,1,108,1.0,1,0,0,1.0,0,0.0,-1.0
776135,2,0,117,0.0,0,1,2,1.0,1,1.0,0.0
776135,2,1,108,0.0,1,0,3,1.0,1,1.0,0.0
776135,3,0,117,0.0,1,0,2,1.0,1,1.0,0.0
776135,3,1,108,0.0,0,0,0,1.0,1,1.0,0.0
776135,4,0,117,0.0,0,0,0,1.0,1,1.0,0.0
776135,4,1,108,0.0,0,0,0,1.0,1,1.0,0.0
776135,5,0,117,4.0,6,0,0,5.0,1,1.0,0.0
776135,5,1,108,0.0,0,0,0,1.0,1,1.0,-4.0
776135,6,0,117,1.0,1,0,0,6.0,5,5.0,4.0
776135,6,1,108,0.0,0,0,1,1.0,1,1.0,-5.0
776135,7,0,117,0.0,1,0,2,6.0,6,6.0,5.0
776135,7,1,108,0.0,0,0,0,1.0,1,1.0,-5.0
776135,8,0,117,0.0,0,0,1,6.0,6,6.0,5.0
776135,8,1,108,0.0,0,1,0,1.0,1,1.0,-5.0
776135,9,0,117,0.0,0,0,0,6.0,6,6.0,5.0
776135,9,1,108,1.0,4,0,3,2.0,1,1.0,-5.0
776145,1,0,139,1.0,2,0,0,1.0,0,0.0,0.0
776145,1,1,141,5.0,3,0,0,5.0,0,0.0,-1.0
776145,2,0,139,0.0,0,0,0,1.0,1,1.0,-4.0
776145,2,1,141,0.0,1,0,1,5.0,5,5.0,4.0
776145,3,0,139,3.0,4,0,2,4.0,1,1.0,-4.0
776145,3,1,141,0.0,1,0,1,5.0,5,5.0,1.0
776145,4,0,139,0.0,2,0,3,4.0,4,4.0,-1.0
776145,4,1,141,1.0,2,0,1,6.0,5,5.0,1.0
776145,5,0,139,0.0,0,0,0,4.0,4,4.0,-2.0
776145,5,1,141,2.0,2,0,1,8.0,6,6.0,2.0
776145,6,0,139,0.0,1,0,2,4.0,4,4.0,-4.0
776145,6,1,141,0.0,0,0,0,8.0,8,8.0,4.0
776145,7,0,139,0.0,0,0,1,4.0,4,4.0,-4.0
776145,7,1,141,5.0,5,0,1,13.0,8,8.0,4.0
776145,8,0,139,0.0,0,0,0,4.0,4,4.0,-9.0
776145,8,1,141,0.0,1,0,1,13.0,13,13.0,9.0
776145,9,0,139,0.0,0,0,0,4.0,4,4.0,-9.0
776145,9,1,141,,0,0,0,,13,13.0,9.0
776136,1,0,109,1.0,1,0,0,1.0,0,0.0,0.0
776136,1,1,135,5.0,5,0,0,5.0,0,0.0,-1.0
776136,2,0,109,0.0,2,0,3,1.0,1,1.0,-4.0
776136,2,1,135,0.0,0,0,0,5.0,5,5.0,4.0
776136,3,0,109,1.0,2,0,1,2.0,1,1.0,-4.0
776136,3,1,135,1.0,1,0,0,6.0,5,5.0,3.0
776136,4,0,109,0.0,0,0,1,2.0,2,2.0,-4.0
776136,4,1,135,0.0,0,0,0,6.0,6,6.0,4.0
776136,5,0,109,0.0,1,1,1,2.0,2,2.0,-4.0
776136,5,1,135,3.0,2,0,2,9.0,6,6.0,4.0
776136,6,0,109,0.0,1,0,1,2.0,2,2.0,-7.0
776136,6,1,135,0.0,0,0,0,9.0,9,9.0,7.0
776136,7,0,109,0.0,0,0,1,2.0,2,2.0,-7.0
776136,7,1,135,3.0,2,0,1,12.0,9,9.0,7.0
